,E,S,eta,GESpert_Min,GESpert_FE,GESstandard_Min,GESstandard_FE,LS_Min,LS_FE,nBands
16,0.016,Nanoribbon,1e-14,0.058174193,1.2468856795867705e-12,0.057095372,1.2436740163367022e-12,0.11941782599999999,5.727009780237664e-12,2.0
17,0.017,Nanoribbon,1e-14,0.058169467,1.1486265612647913e-12,0.057093057,1.1489096505654719e-12,0.123594347,1.1713137697998218e-12,2.0
18,0.018000000000000002,Nanoribbon,1e-14,0.058085824,1.0965130648432087e-12,0.05713064,1.0926679786589245e-12,0.123523798,1.086683841929678e-12,2.0
19,0.019,Nanoribbon,1e-14,0.05793448,9.825689207831406e-13,0.056777745,9.845066717275587e-13,0.12315414400000001,1.0774094490570156e-12,2.0
20,0.02,Nanoribbon,1e-14,0.05814417400000001,9.054655746128221e-13,0.057011813,9.02701569116369e-13,0.122548732,8.070327897124721e-12,2.0
21,0.021,Nanoribbon,1e-14,0.058216009000000006,1.0918871059405679e-12,0.057029287000000005,1.0913171415087917e-12,0.123015945,1.2998528280243823e-12,2.0
22,0.022000000000000002,Nanoribbon,1e-14,0.058664046,8.825799582626916e-13,0.057504303,8.839642103436725e-13,0.12235424800000001,9.054148052857396e-13,2.0
23,0.023,Nanoribbon,1e-14,0.058336778,8.916756095230518e-13,0.057481264000000004,8.897275823899744e-13,0.12501376,7.966582974183215e-13,2.0
24,0.024,Nanoribbon,1e-14,0.058105784,7.838020591927656e-13,0.056934187000000004,7.851332107573897e-13,0.12506858699999998,1.007867952929293e-12,2.0
25,0.025,Nanoribbon,1e-14,0.058285907000000005,7.362280692084611e-13,0.057184158,7.350109376869377e-13,0.124787441,1.0192313734611457e-12,2.0
26,0.026000000000000002,Nanoribbon,1e-14,0.057908733,6.974256512817733e-13,0.056891508,6.981611686596846e-13,0.124734712,3.240738960617722e-12,2.0
27,0.027000000000000003,Nanoribbon,1e-14,0.058120871,6.745928211991484e-13,0.057087572,6.760449355482155e-13,0.12487147400000001,6.458348513618316e-13,2.0
28,0.027999999999999997,Nanoribbon,1e-14,0.057931034000000006,6.436885769424882e-13,0.056784522000000004,6.456589520689594e-13,0.12489781800000001,6.254790416880611e-13,2.0
29,0.028999999999999998,Nanoribbon,1e-14,0.058212189000000004,6.324992718686229e-13,0.057110787999999996,6.328032148732882e-13,0.124836284,5.9888071069123e-13,2.0
30,0.03,Nanoribbon,1e-14,0.058295989000000006,6.312568471097607e-13,0.057116244000000004,6.28163482549226e-13,0.12505744,5.781773515149761e-13,2.0
31,0.031,Nanoribbon,1e-14,0.058196247,5.98512961842304e-13,0.057069022000000004,5.980627952190313e-13,0.12346543800000001,5.653823198665179e-13,2.0
32,0.032,Nanoribbon,1e-14,0.058275102999999995,5.765278276818568e-13,0.057386419,5.808729182924279e-13,0.125915149,3.2504993271506118e-12,2.0
33,0.033,Nanoribbon,1e-14,0.058279048,5.647403881765577e-13,0.057165982000000004,5.652419489362074e-13,0.125888269,5.478623848856112e-13,2.0
34,0.034,Nanoribbon,1e-14,0.058611092000000004,5.401736066380492e-13,0.057398087,5.399157970593827e-13,0.126142286,5.420004335525201e-13,2.0
35,0.035,Nanoribbon,1e-14,0.058331089,5.286692783418937e-13,0.057178377999999995,5.303107189934044e-13,0.126285122,6.495575439311932e-13,2.0
36,0.036000000000000004,Nanoribbon,1e-14,0.058030486,5.08550979677955e-13,0.057018241,5.083187345068738e-13,0.126240999,1.2255353916322458e-12,2.0
37,0.037000000000000005,Nanoribbon,1e-14,0.058242722000000004,4.945285155077506e-13,0.057161095,4.921151057073571e-13,0.12482971,1.321769152655693e-12,2.0
38,0.038,Nanoribbon,1e-14,0.058084362,4.774183915311888e-13,0.057120557,4.773341246370352e-13,0.125624151,5.702173218966472e-13,2.0
39,0.039,Nanoribbon,1e-14,0.057773788,4.957164336319349e-13,0.05676068099999999,4.962410036989933e-13,0.124813205,4.904549615276075e-13,2.0
40,0.04,Nanoribbon,1e-14,0.05798144,4.48646572048103e-13,0.05677199,4.4750122306287565e-13,0.124874165,2.5246384351423684e-12,2.0
41,0.040999999999999995,Nanoribbon,1e-14,0.057674937999999995,4.40557574803882e-13,0.056667632999999995,4.4144058826968896e-13,0.125432456,4.411150297021549e-13,2.0
42,0.042,Nanoribbon,1e-14,0.058065545999999996,4.236891766338013e-13,0.058040935999999994,4.237877348559509e-13,0.124989209,4.657458627399226e-13,4.0
43,0.043,Nanoribbon,1e-14,0.058194776,4.4198107941716655e-13,0.059111202,4.421100126355286e-13,0.12497432900000001,5.796203918767301e-13,6.0
44,0.044000000000000004,Nanoribbon,1e-14,0.058279232,4.2165635782813905e-13,0.059133178,4.186165552352052e-13,0.12505691800000002,7065260.104082886,6.0
45,0.045,Nanoribbon,1e-14,0.058823757000000004,4.2714529661467097e-13,0.059771896,4.2705318469862205e-13,0.12508582199999999,7.020089881192734e-13,6.0
46,0.046,Nanoribbon,1e-14,0.058460207,4.084464592559948e-13,0.059246886,4.082643318977228e-13,0.123109085,1019837227.9947324,6.0
47,0.047,Nanoribbon,1e-14,0.058051911,3.903759314327287e-13,0.059009813,3.8980967690643654e-13,0.12464299300000001,1.2387667670098949e-12,6.0
48,0.048,Nanoribbon,1e-14,0.058721504,3.889465398589426e-13,0.059542022,3.888721719605801e-13,0.124809564,9.994828603328993e-11,6.0
49,0.049,Nanoribbon,1e-14,0.058824064,3.805480549925242e-13,0.059736298,3.8025460149065055e-13,0.125179584,1.0948835398327046e-11,6.0
50,0.05,Nanoribbon,1e-14,0.058603246,3.825707975654355e-13,0.059396341,3.823914642277981e-13,0.134380175,87213500.71694289,6.0
51,0.051,Nanoribbon,1e-14,0.05852264099999999,3.6510531818832464e-13,0.059488228,3.6479434673755765e-13,0.12533805,4.972460290069319e-12,6.0
52,0.052000000000000005,Nanoribbon,1e-14,0.058845287999999996,3.5141814284359394e-13,0.05969739,3.500631309012983e-13,0.125177213,8.026327949542923e-13,6.0
53,0.053,Nanoribbon,1e-14,0.058895389000000006,3.4547595129828955e-13,0.059830202,3.4497800753319707e-13,0.12483343599999999,4.3047217491125103e-13,6.0
54,0.054000000000000006,Nanoribbon,1e-14,0.058616517,3.3832428042407875e-13,0.059566537,3.3867900988010853e-13,0.125446534,4.806756182447977e-13,6.0
55,0.055,Nanoribbon,1e-14,0.057896394000000004,3.278634873393619e-13,0.058914932,3.280568414778808e-13,0.125026553,4.048604050592609e-12,6.0
56,0.055999999999999994,Nanoribbon,1e-14,0.058228065999999995,3.165046499844264e-13,0.059168535,3.182648012356693e-13,0.124901821,3.314548832541036e-13,6.0
57,0.057,Nanoribbon,1e-14,0.058724608,3.192724643548215e-13,0.059482532000000005,3.1893596629255484e-13,0.12492751699999999,2.5445393769090568e-11,6.0
58,0.057999999999999996,Nanoribbon,1e-14,0.058719695999999995,3.1401844097549847e-13,0.059445742,3.138423299779021e-13,0.12509648,1.0445139105293641e-11,6.0
59,0.059000000000000004,Nanoribbon,1e-14,0.058419237,3.238579650672329e-13,0.059188737000000005,3.2299335619340905e-13,0.125303573,1.2023059650939821e-12,6.0
60,0.06,Nanoribbon,1e-14,0.058206180999999996,2.9612515052637434e-13,0.060167502000000005,2.957060961642335e-13,0.12513666699999998,3.066089874346056e-10,8.0
61,0.061,Nanoribbon,1e-14,0.058450755,2.978294924579088e-13,0.060172029,2.977152374845817e-13,0.124901187,1.1180930701419275e-11,8.0
62,0.062,Nanoribbon,1e-14,0.058249714,2.9678998975884545e-13,0.059966499000000006,2.961197938402373e-13,0.12596141,1.348153615638082e-12,8.0
63,0.063,Nanoribbon,1e-14,0.05863572400000001,2.84965896320915e-13,0.060424575999999994,2.861292652033741e-13,0.126240755,8.739820140964795e-13,8.0
64,0.064,Nanoribbon,1e-14,0.058387232000000004,2.7614499361567224e-13,0.060297057,2.7661226665031896e-13,0.124839831,2.0713479241984136e-12,8.0
65,0.065,Nanoribbon,1e-14,0.058274274,2.796430828851694e-13,0.060124738,2.7954346400938875e-13,0.125361712,2.2396364231550168e-11,8.0
66,0.066,Nanoribbon,1e-14,0.058569410999999995,2.733968537319767e-13,0.060339862,2.749070196650815e-13,0.125498891,9.81501114478638e-13,8.0
67,0.067,Nanoribbon,1e-14,0.058449162,2.690786663193057e-13,0.060379962,2.694739186321316e-13,0.12511486300000002,1.08749010436842e-12,8.0
68,0.068,Nanoribbon,1e-14,0.058667965999999995,2.6393504394150514e-13,0.060619574,2.640871917972508e-13,0.124741289,4.5349055396678197e-13,8.0
69,0.069,Nanoribbon,1e-14,0.058636403,2.617928285768347e-13,0.060524848,2.616082220780058e-13,0.13047942,8333.964164428295,8.0
70,0.07,Nanoribbon,1e-14,0.05855044400000001,2.571031222407945e-13,0.060536452000000004,2.5626250390298805e-13,0.12486474300000001,8.535883660333405e-13,8.0
71,0.071,Nanoribbon,1e-14,0.058308438,2.547686928463073e-13,0.06020293400000001,2.548767337030357e-13,0.12509246400000001,3.770990335814769e-12,8.0
72,0.07200000000000001,Nanoribbon,1e-14,0.058131055,2.51007798141287e-13,0.06019275,2.507932007269752e-13,0.125494783,5.23435392503453e-12,8.0
73,0.073,Nanoribbon,1e-14,0.058484487,2.4885846455159824e-13,0.06040822,2.4903687709199145e-13,0.125234945,5.954316826233049e-13,8.0
74,0.07400000000000001,Nanoribbon,1e-14,0.057953642,2.471124615396287e-13,0.059935015,2.4679072633890473e-13,0.125286326,4.904786822983443e-13,8.0
75,0.075,Nanoribbon,1e-14,0.058042958,2.4121521206759383e-13,0.059931603,2.411836524081605e-13,0.125096069,6.864754227778145e-13,8.0
76,0.076,Nanoribbon,1e-14,0.058180393,2.3551572370308177e-13,0.060155837999999996,2.348727927086974e-13,0.125056723,3.252264136449024e-13,8.0
77,0.077,Nanoribbon,1e-14,0.058211688,2.3207613425993616e-13,0.060136351,2.329958579801197e-13,0.125530719,2.6172647046943336e-13,8.0
78,0.078,Nanoribbon,1e-14,0.058670824,2.325668004332241e-13,0.060432098,2.321548183279583e-13,0.126054172,1.5574009382780999e-10,8.0
79,0.079,Nanoribbon,1e-14,0.058393559000000005,2.288203850790669e-13,0.060148898,2.29715295723917e-13,0.126598553,2.732816817182964e-10,8.0
80,0.08,Nanoribbon,1e-14,0.058218802,2.2566876037361448e-13,0.060008902,2.2579281423251018e-13,0.125441725,7.459379049928735e-13,8.0
81,0.081,Nanoribbon,1e-14,0.057891452999999995,2.2288557085188708e-13,0.059680238,2.2334329197757007e-13,0.126057531,6.39883216527023e-13,8.0
82,0.08199999999999999,Nanoribbon,1e-14,0.058848748,2.2887239127804585e-13,0.060569449000000004,2.293926244870528e-13,0.124885265,1.487688078838027e-12,8.0
83,0.083,Nanoribbon,1e-14,0.058538568,2.1847386741284145e-13,0.060334585999999996,2.185263777088208e-13,0.124844353,2.026562949356016e-11,8.0
84,0.084,Nanoribbon,1e-14,0.058891457,2.1548286786544312e-13,0.060754197,2.153449091774748e-13,0.12511335199999998,2.3349110224865632e-12,8.0
85,0.085,Nanoribbon,1e-14,0.05847677,2.2450798186473726e-13,0.060274903,2.246645364335668e-13,0.125546727,3.184176841185265e-11,8.0
86,0.086,Nanoribbon,1e-14,0.058902145999999996,2.1025708991207385e-13,0.060768064000000004,2.1008390404739426e-13,0.12556935800000002,9.150672265398452e-12,8.0
87,0.087,Nanoribbon,1e-14,0.058599806,2.080201977021044e-13,0.060532302,2.0852955611553935e-13,0.125422758,1.3791967754035661e-11,8.0
88,0.08800000000000001,Nanoribbon,1e-14,0.058694839000000006,2.1898276207929038e-13,0.060511244000000006,2.1920826904055998e-13,0.13312887699999998,1.3623130680077938e-10,8.0
89,0.08900000000000001,Nanoribbon,1e-14,0.058533972999999996,2.1551249476783333e-13,0.060455298,2.1586523321844438e-13,0.12533056,1.178082207002537e-12,8.0
90,0.09,Nanoribbon,1e-14,0.058618997,2.0029655661981655e-13,0.06040469,2.0000329908774435e-13,0.125504805,2.3012626047245287e-11,8.0
91,0.091,Nanoribbon,1e-14,0.058688803,2.1464740187515826e-13,0.060490999999999996,2.1467684934081712e-13,0.12604700300000002,3.063339060342072e-12,8.0
92,0.092,Nanoribbon,1e-14,0.058204958,2.0309940707252802e-13,0.060080072000000005,2.032277109767352e-13,0.126419593,6.217660717861428e-13,8.0
93,0.09300000000000001,Nanoribbon,1e-14,0.058518178,1.997048793603585e-13,0.060370377,2.0033551234438283e-13,0.125805304,7.302984587253196e-13,8.0
94,0.094,Nanoribbon,1e-14,0.058894324000000005,1.9570925025255505e-13,0.060796169000000004,1.9573845452880398e-13,0.125248324,4.650024425598381e-13,8.0
95,0.095,Nanoribbon,1e-14,0.05900858,2.0137410707161234e-13,0.061020973,2.0217234619484087e-13,0.12542082599999999,4.566344062104714e-13,8.0
96,0.096,Nanoribbon,1e-14,0.058529759,1.9107022431196955e-13,0.060358375,1.908221004763656e-13,0.125761835,8.348572743787232e-13,8.0
97,0.09699999999999999,Nanoribbon,1e-14,0.058688896,1.9309284309327614e-13,0.060695757999999995,1.9262242950205807e-13,0.125335033,1.1861699385521585e-11,8.0
98,0.098,Nanoribbon,1e-14,0.059031178,1.8798223469724127e-13,0.061332890999999994,1.8704929015199245e-13,0.12555592699999998,2.8488367280838936e-12,8.0
99,0.099,Nanoribbon,1e-14,0.058759918,1.8410361108805887e-13,0.060665711,1.8441857506258317e-13,0.12542714900000002,1.4536176638147849e-12,8.0
100,0.1,Nanoribbon,1e-14,0.058853338,1.8947185810065992e-13,0.060779340999999994,1.8969151745004744e-13,0.12504216699999998,1.970502262608297e-12,8.0
101,0.10099999999999999,Nanoribbon,1e-14,0.058939887,1.8800225587015466e-13,0.060766408,1.8715617158095458e-13,0.1249823,1.4445743974836275e-11,8.0
102,0.102,Nanoribbon,1e-14,0.058902620999999995,1.7660745520278595e-13,0.060796475999999995,1.7626787872327484e-13,0.125905201,7.646646427470016e-11,8.0
103,0.10300000000000001,Nanoribbon,1e-14,0.058747873,1.7950944389323833e-13,0.06060491,1.7920620821839825e-13,0.125245092,7.00763858406934e-11,8.0
104,0.10400000000000001,Nanoribbon,1e-14,0.058769125,1.7813111352321306e-13,0.060662685,1.778422509158094e-13,0.125220826,3.1345885308350757e-12,8.0
105,0.105,Nanoribbon,1e-14,0.058734105999999994,1.7742071517643031e-13,0.060779264000000006,1.7715413065604791e-13,0.126623286,5.168612075987712e-13,8.0
106,0.106,Nanoribbon,1e-14,0.05942233,1.8156079712511325e-13,0.061233467,1.8118157364075984e-13,0.125335566,2.2342390053399394e-12,8.0
107,0.107,Nanoribbon,1e-14,0.059547979,1.781633552390256e-13,0.061325326,1.777405619210941e-13,0.127113941,7.533025642798967e-12,8.0
108,0.10800000000000001,Nanoribbon,1e-14,0.059248693,1.7942897496232525e-13,0.061051827,1.8041982527468612e-13,0.126331105,5.758733963437877e-13,8.0
109,0.109,Nanoribbon,1e-14,0.059201166,1.7778563000065213e-13,0.060962135,1.7779552639697167e-13,0.126725276,1.955248322791635e-12,8.0
110,0.11,Nanoribbon,1e-14,0.058641778,1.6745874210460014e-13,0.060608458,1.6782370719524502e-13,0.12560767,1.6771918360019096e-12,8.0
111,0.111,Nanoribbon,1e-14,0.058907259000000003,1.6656291727044214e-13,0.060798649,1.6674520067004609e-13,0.125467143,7.240203003534313e-11,8.0
112,0.11199999999999999,Nanoribbon,1e-14,0.058961096,1.6587675972802714e-13,0.060866472000000005,1.6602961454437585e-13,0.12562589,1.8035107190751122e-11,8.0
113,0.113,Nanoribbon,1e-14,0.059071499000000006,1.631531352775204e-13,0.060868608,1.6320469108920716e-13,0.125592974,3.2747785617465987e-12,8.0
114,0.114,Nanoribbon,1e-14,0.058764749000000005,1.6298146490468494e-13,0.060746655999999996,1.6299282091137107e-13,0.12528318900000002,3.0830944812876887e-12,8.0
115,0.115,Nanoribbon,1e-14,0.058979875999999994,1.6473420503368286e-13,0.060757662999999996,1.6453927586394088e-13,0.125767885,1.3096897642693956e-11,8.0
116,0.11599999999999999,Nanoribbon,1e-14,0.05917896,1.5873668517041624e-13,0.06094169,1.5858602585844615e-13,0.12594349,1.2727125472109764e-12,8.0
117,0.11699999999999999,Nanoribbon,1e-14,0.059151630999999996,1.5742021217632072e-13,0.061986142,1.5728257221101419e-13,0.125705213,3.732723738852239e-12,8.0
118,0.11800000000000001,Nanoribbon,1e-14,0.059083698,1.5791819469374771e-13,0.060846569,1.5777921866430536e-13,0.125630088,1.4964446021838916e-12,8.0
119,0.11900000000000001,Nanoribbon,1e-14,0.058753938,1.528577927591789e-13,0.060487760999999994,1.5255812647722039e-13,0.12558671400000002,1.1428836889546244e-12,8.0
120,0.12,Nanoribbon,1e-14,0.058749057,1.5571119417751885e-13,0.06051965,1.5551989413286027e-13,0.126962021,1.1598995440035022e-10,8.0
121,0.121,Nanoribbon,1e-14,0.059177154,1.5411195949159229e-13,0.062226674,1.5423353137708093e-13,0.12598894300000002,2.203150266177075e-11,10.0
122,0.122,Nanoribbon,1e-14,0.059103591,1.5352317302889928e-13,0.06184022,1.5362164831858185e-13,0.138640035,707.2682678035097,10.0
123,0.12300000000000001,Nanoribbon,1e-14,0.059087241,1.52238451402037e-13,0.061941373,1.5212362710511555e-13,0.125600538,9.250406277816531e-11,10.0
124,0.124,Nanoribbon,1e-14,0.059571492000000004,1.5031285945731005e-13,0.062343786,1.5007140948647258e-13,0.125830122,1.7742210055247753e-11,10.0
125,0.125,Nanoribbon,1e-14,0.059536529000000005,1.5075407755896688e-13,0.063330555,1.5046934680104694e-13,0.125268868,3.309844846914588e-12,12.0
126,0.126,Nanoribbon,1e-14,0.059662252,1.4571960235687632e-13,0.063390318,1.4524277698724382e-13,0.136946389,4602102.985612778,12.0
127,0.127,Nanoribbon,1e-14,0.059425633,1.488370164124324e-13,0.063169651,1.4867552276078845e-13,0.132418854,20.054790690882932,12.0
128,0.128,Nanoribbon,1e-14,0.059263547,1.4601762272996574e-13,0.063037884,1.459012723245833e-13,0.125497141,1.0644093233745844e-11,12.0
129,0.129,Nanoribbon,1e-14,0.05890814,1.4680987295126036e-13,0.062758065,1.467361258053182e-13,0.125691835,6.1923147532437575e-12,12.0
130,0.13,Nanoribbon,1e-14,0.058711321,1.4248844139948444e-13,0.062614982,1.4224158672818444e-13,0.126115359,1.716318647054739e-11,12.0
131,0.131,Nanoribbon,1e-14,0.058671174000000006,1.4393769905233844e-13,0.063444881,1.441082181670863e-13,0.125837274,1.2118642160201238e-11,14.0
132,0.132,Nanoribbon,1e-14,0.05923935,1.4344868280974053e-13,0.063820597,1.4322857964491878e-13,0.125569559,2.2220160407687588e-11,14.0
133,0.133,Nanoribbon,1e-14,0.058840328,1.4228460045919917e-13,0.063627945,1.4240431820259972e-13,0.125652346,7.299503196138387e-12,14.0
134,0.134,Nanoribbon,1e-14,0.059334825,1.4083535586708336e-13,0.064257391,1.4101041100064546e-13,0.12590205,1.2513325840494387e-11,14.0
135,0.135,Nanoribbon,1e-14,0.059049659000000004,1.3961724118783636e-13,0.063914659,1.3938450736570974e-13,0.126585812,1.4358317099386693e-11,14.0
136,0.136,Nanoribbon,1e-14,0.059042649,1.390357821800791e-13,0.06390531299999999,1.3896870824154625e-13,0.125549465,6.982240288532421e-12,14.0
137,0.13699999999999998,Nanoribbon,1e-14,0.058969182,1.3693135061031225e-13,0.063894196,1.3712904691122568e-13,0.12560839999999998,1.5582985525576002e-12,14.0
138,0.138,Nanoribbon,1e-14,0.058939602,1.3809213999964315e-13,0.063766183,1.3787613547603682e-13,0.126277334,5.125020339383495e-12,14.0
139,0.139,Nanoribbon,1e-14,0.058935392,1.377673171362865e-13,0.063594278,1.377338621228523e-13,0.125590733,2.6361463642501236e-11,14.0
140,0.14,Nanoribbon,1e-14,0.058905640999999995,1.3663010983986473e-13,0.063804074,1.3669611059770175e-13,0.125492504,3.4366843282721267e-11,14.0
141,0.141,Nanoribbon,1e-14,0.059194264,1.365249171891806e-13,0.063993587,1.3660955147316066e-13,0.125649641,4.492003472763855e-11,14.0
142,0.142,Nanoribbon,1e-14,0.05895749,1.340343166278283e-13,0.064017668,1.3375295004703214e-13,0.125602042,4.1632369388591617e-10,14.0
143,0.14300000000000002,Nanoribbon,1e-14,0.058887032,1.3418599787439154e-13,0.06358270099999999,1.3387768486381334e-13,0.125725204,1.4552896435254682e-11,14.0
144,0.14400000000000002,Nanoribbon,1e-14,0.059066658,1.345981573514217e-13,0.063792818,1.3473993272187776e-13,0.125741909,8.51305405422146e-11,14.0
145,0.145,Nanoribbon,1e-14,0.059002708,1.3236012487536558e-13,0.063737528,1.3202204261866945e-13,0.125844121,9.479184805532494e-11,14.0
146,0.146,Nanoribbon,1e-14,0.058922359,1.3253514827720895e-13,0.063995392,1.3216610384971804e-13,0.124342416,2.143219397793017e-12,14.0
147,0.147,Nanoribbon,1e-14,0.058550480999999995,1.3188757493235074e-13,0.063254117,1.3186211024449805e-13,0.12642064,8.268099746129194e-11,14.0
148,0.14800000000000002,Nanoribbon,1e-14,0.058792946,1.306120002926264e-13,0.06344934,1.3069272128902615e-13,0.125771612,6.485588019697551e-11,14.0
149,0.149,Nanoribbon,1e-14,0.058983072000000004,1.2864194745033348e-13,0.063714992,1.2859779749046427e-13,0.125041299,1.729329333712922e-12,14.0
150,0.15,Nanoribbon,1e-14,0.059082591,1.2707030296067104e-13,0.063906989,1.2722411244926452e-13,0.12576041300000002,3.822278510632389e-12,14.0
151,0.151,Nanoribbon,1e-14,0.058664014,1.300022267878643e-13,0.063494339,1.2999849861430258e-13,0.126289116,1.0023865382079542e-11,14.0
152,0.152,Nanoribbon,1e-14,0.058781627999999995,1.2865834739339065e-13,0.063381573,1.2882510508046041e-13,0.12520915900000001,5.1955370636994295e-12,14.0
153,0.153,Nanoribbon,1e-14,0.059056769,1.2924472746479185e-13,0.063799427,1.2901233301971794e-13,0.125539108,2.654590717633821e-12,14.0
154,0.154,Nanoribbon,1e-14,0.058520184,1.2651942389447962e-13,0.063387266,1.266334253934039e-13,0.132547584,3573.2000056486504,14.0
155,0.155,Nanoribbon,1e-14,0.058628173,1.2786271812267295e-13,0.063505745,1.2799148465910672e-13,0.126304459,4.3309195273086114e-12,14.0
156,0.156,Nanoribbon,1e-14,0.05861443400000001,1.2743876273846233e-13,0.063238648,1.272310380492943e-13,0.125523536,1.5836381319768866e-12,14.0
157,0.157,Nanoribbon,1e-14,0.058541748,1.2528346466913795e-13,0.063323332,1.2551258683490174e-13,0.125538236,1.4322727425978384e-06,14.0
158,0.158,Nanoribbon,1e-14,0.058762492,1.221844835878366e-13,0.063437178,1.2245845201604646e-13,0.12596049,2.7047263808158603e-12,14.0
159,0.159,Nanoribbon,1e-14,0.05863023,1.2471713870032705e-13,0.063453824,1.244148313592043e-13,0.12580967099999998,2.107200708648664e-11,14.0
160,0.16,Nanoribbon,1e-14,0.058835569000000004,1.2491200937746881e-13,0.063503506,1.2478006133215775e-13,0.12577408,2.631130321255232e-12,14.0
161,0.161,Nanoribbon,1e-14,0.058426992000000004,1.2175919958442567e-13,0.06316862,1.2133688457901595e-13,0.125689234,4.9929698003459874e-12,14.0
162,0.162,Nanoribbon,1e-14,0.05893936599999999,1.2189790298018878e-13,0.063747864,1.2224084138672886e-13,0.125700956,4.8169044261444665e-12,14.0
163,0.163,Nanoribbon,1e-14,0.058990046,1.2138453467334566e-13,0.06374139,1.2112689724647862e-13,0.125604205,3.846041825834217e-12,14.0
164,0.16399999999999998,Nanoribbon,1e-14,0.059032242,1.2306559771308634e-13,0.06401685,1.2347424263140655e-13,0.12581262199999999,1.8694108636595618e-10,14.0
165,0.165,Nanoribbon,1e-14,0.05913559,1.2031780980081468e-13,0.063805507,1.1998055888647135e-13,0.125822666,1.5016157202918492e-11,14.0
166,0.166,Nanoribbon,1e-14,0.058684310999999996,1.216141524951066e-13,0.063325467,1.2200173054477706e-13,0.125213655,1.2005588724721561e-11,14.0
167,0.16699999999999998,Nanoribbon,1e-14,0.058900404,1.1989588761405346e-13,0.063792907,1.198923919434013e-13,0.125882236,1.345575860476268e-11,14.0
168,0.168,Nanoribbon,1e-14,0.059248775,1.1988438233815127e-13,0.064039841,1.2051498373240088e-13,0.126021674,9.905207075386574e-12,14.0
169,0.16899999999999998,Nanoribbon,1e-14,0.05935205599999999,1.2117364400225334e-13,0.063920325,1.209527781889906e-13,0.12459296,5.0634261037627924e-11,14.0
170,0.17,Nanoribbon,1e-14,0.058692351,1.2027830007925553e-13,0.063470928,1.2011547159197439e-13,0.125306526,1.3217484999777551e-11,14.0
171,0.171,Nanoribbon,1e-14,0.05838045,1.159001898473786e-13,0.063121898,1.1560850107460043e-13,0.125593739,7.688819946686208e-11,14.0
172,0.172,Nanoribbon,1e-14,0.058673326,1.1670031352983522e-13,0.063539138,1.165008533820544e-13,0.126439584,1.4459279911697245e-09,14.0
173,0.17300000000000001,Nanoribbon,1e-14,0.058885493,1.1818666659198594e-13,0.06368050900000001,1.1829128965810978e-13,0.126089237,4.776515898588422e-12,14.0
174,0.174,Nanoribbon,1e-14,0.059139635999999995,1.1547872552498938e-13,0.063877259,1.1530652506044715e-13,0.125442674,9.25389567052592e-12,14.0
175,0.175,Nanoribbon,1e-14,0.058757495,1.1570946324727502e-13,0.063631765,1.1573646794328774e-13,0.125861485,8.044996254865278e-12,14.0
176,0.17600000000000002,Nanoribbon,1e-14,0.059399079,1.1590627934572585e-13,0.064167781,1.160188764211713e-13,0.126099679,1.2055685640925795e-11,14.0
177,0.177,Nanoribbon,1e-14,0.058984267,1.1765316359621358e-13,0.063722236,1.1794937202536495e-13,0.12544834900000001,6.1997302338199744e-12,14.0
178,0.17800000000000002,Nanoribbon,1e-14,0.058706386,1.157054456157344e-13,0.06354786700000001,1.152834853032435e-13,0.125734191,1.141287439326569e-12,14.0
179,0.179,Nanoribbon,1e-14,0.059162515,1.1573052697676118e-13,0.064035452,1.1558627774480028e-13,0.12568097,1.896336454392757e-11,14.0
180,0.18,Nanoribbon,1e-14,0.059204991,1.128122585296104e-13,0.06407202099999999,1.1263166539293734e-13,0.12570071900000002,1.9277283757885143e-10,14.0
181,0.18100000000000002,Nanoribbon,1e-14,0.059457239,1.1412000106158547e-13,0.064339732,1.1379651309197837e-13,0.127587199,5.957283883203781e-11,14.0
182,0.182,Nanoribbon,1e-14,0.059340107999999996,1.1352202664613336e-13,0.064001379,1.1356265542704636e-13,0.126404947,5.598653045056665e-11,14.0
183,0.183,Nanoribbon,1e-14,0.058927865999999995,1.1327247288198126e-13,0.06367403599999999,1.1332246129047255e-13,0.125829763,1.2937047761457679e-11,14.0
184,0.184,Nanoribbon,1e-14,0.058693915,1.1271920775319914e-13,0.063527195,1.1262952765524292e-13,0.12642166300000002,1.3425356212341223e-11,14.0
185,0.185,Nanoribbon,1e-14,0.059126153,1.1270355568853075e-13,0.063940521,1.1296173913403179e-13,0.1263433,9.731373315115373e-12,14.0
186,0.18600000000000003,Nanoribbon,1e-14,0.059092915999999995,1.1102101940107962e-13,0.063726565,1.1109947083261404e-13,0.12567545800000002,6.5004687419020805e-12,14.0
187,0.187,Nanoribbon,1e-14,0.058843907,1.123733618255198e-13,0.063688856,1.1230061401970365e-13,0.125877241,1.1027106937296025e-11,14.0
188,0.188,Nanoribbon,1e-14,0.05862144,1.1181862831376939e-13,0.063348237,1.11621660091313e-13,0.12545979,2.4653833667079253e-10,14.0
189,0.18899999999999997,Nanoribbon,1e-14,0.058753982999999996,1.1072408413139336e-13,0.063588561,1.1098449915747278e-13,0.12110739999999999,13.650328980115285,14.0
190,0.19,Nanoribbon,1e-14,0.059062735,1.0950261975483399e-13,0.063694279,1.0980295954342669e-13,0.135480894,16.573530352307493,14.0
191,0.191,Nanoribbon,1e-14,0.05921644400000001,1.1073122728638193e-13,0.06423309099999999,1.1055329973725664e-13,0.125646329,8.132249939192643e-12,14.0
